run_id	branch	commit	status	failure_reason
BR_train_buy_pairwise_loss@455f45098aa9@attempt_1	BR_train_buy_pairwise_loss	455f45098aa9a52fca97499e8f0250fe2817325d	done	
BR_train_dcn_v2@6b035fbffb7a@attempt_1	BR_train_dcn_v2	6b035fbffb7a3c58e522f8167c4ec76ff4fbad54	done	
BR_train_din_semantic_aligned_query_PRD@146b9a24551e@attempt_1	BR_train_din_semantic_aligned_query_PRD	146b9a24551e2d1444627bdc783d2d259cd1f418	done	
BR_train_din_semantic_residual_query@deb98bb6c81e@attempt_1	BR_train_din_semantic_residual_query	deb98bb6c81ed5d82a1099876487c534ea23cd45	done	
BR_train_merge_pos_exp@55e40c76e386@attempt_1	BR_train_merge_pos_exp	55e40c76e38601ac2d485d92f8a8b06f78469165	done	
BR_train_onetrans_lite@b2b298d9bad2@attempt_1	BR_train_onetrans_lite	b2b298d9bad236c72c63b9c4c9eafc67d5de6e1d	done	
BR_train_onetrans_lite_semantic_din@d60d4e1ebe51@attempt_1	BR_train_onetrans_lite_semantic_din	d60d4e1ebe511b30cc4b105881d03f8e20028c7d	done	
BR_train_recency_repeat_purchase_v2@ac27d51020ab@attempt_1	BR_train_recency_repeat_purchase_v2	ac27d51020ab647cc869419d287d559a1fe9ebc7	done	
BR_train_rolemix_upgrade@105b99f9881e@attempt_1	BR_train_rolemix_upgrade	105b99f9881e1aa096f631dfb893dec9bf6bb4d8	done	
