run_id	branch	commit	status	failure_reason
BR_train_prod_ema_daily_shared_representation_sync@2c52a621cb79@attempt_1	BR_train_prod_ema_daily_shared_representation_sync	2c52a621cb794f96414b8b42f3a6882bc531cdb4	done	
BR_train_prod_ema_din_dice_activation@f151e7f82554@attempt_1	BR_train_prod_ema_din_dice_activation	f151e7f82554d67c477fd3bd37b9336e8e0c44b0	done	
BR_train_prod_ema_lr_schedule_warmup@ebee45bba4a9@attempt_1	BR_train_prod_ema_lr_schedule_warmup	ebee45bba4a90e56f7164b73685dc8418c576a81	done	
BR_train_prod_ema_shared_pcgrad@4a9e96a0d4e2@attempt_1	BR_train_prod_ema_shared_pcgrad	4a9e96a0d4e287241d85ef856a12227f4607944b	done	
