run_id	branch	commit	status	failure_reason
BR_train_prod_baseline_jz_v3_group1_legacy_seq_control@1f91ae573af5@attempt_3	BR_train_prod_baseline_jz_v3_group1_legacy_seq_control	1f91ae573af5f33190141fdbf7f785abe3388d53	done	
BR_train_prod_baseline_jz_v3_group2_native_seq@2dfcc5bd5a09@attempt_3	BR_train_prod_baseline_jz_v3_group2_native_seq	2dfcc5bd5a0925c21c3cfa144cbdc4f2b8206e36	done	
BR_train_prod_baseline_jz_v3_group3_sid@0438d04f4c65@attempt_3	BR_train_prod_baseline_jz_v3_group3_sid	0438d04f4c65791169b6ef1cfcd45776079ce261	done	
BR_train_prod_baseline_jz_v3_group4_native_seq_sid@8660d01b1c0a@attempt_3	BR_train_prod_baseline_jz_v3_group4_native_seq_sid	8660d01b1c0a9637665fb9a39c11fb7b1ea4ed8d	done	
