run_id	branch	commit	status	failure_reason
BR_train_prod_baseline_remove_200_slot@846b3978f891@attempt_1	BR_train_prod_baseline_remove_200_slot	846b3978f891052ea214d78dfb964e1c7c303566	done	
BR_train_prod_baseline_rerun_20260823@69903f53ad61@attempt_2	BR_train_prod_baseline_rerun_20260823	69903f53ad612bc966555d0541612536e851acc9	done	
