run_id	branch	commit	status	failure_reason
BR_train_prod_ema_br_mx_multidomain_fusion@08fa6d940806@attempt_1	BR_train_prod_ema_br_mx_multidomain_fusion	61c59fef8978e7bddd43dbbf301307507ae9ffe5	failed	missing checkpoints: 20260720,20260724,20260725,20260726,20260727,20260728,20260729,20260730,20260731; missing test logs: 20260720/20260721/20260724,20260724/20260725/20260725,20260725/20260726/20260726,20260726/20260727/20260727,20260727/20260728/20260728,20260728/20260729/20260729,20260729/20260730/20260730,20260730/20260731/20260731,20260731/20260801/20260801; rolling_metrics.tsv is missing required rows; fixed-window inference benchmark is incomplete
BR_train_prod_ema_dense_only_continuation_sync@095cfcb9d154@attempt_1	BR_train_prod_ema_dense_only_continuation_sync	095cfcb9d154600aa8a4e47cfd4c9b56f3fc6fef	done	
BR_train_prod_ema_embedding_only_continuation_sync@e0f26d5044a5@attempt_1	BR_train_prod_ema_embedding_only_continuation_sync	e0f26d5044a54c5c30ce9bcfe05170c734e7d53d	done	
BR_train_prod_ema_sync_reset_adam_moments@08ecfb9a5941@attempt_1	BR_train_prod_ema_sync_reset_adam_moments	08ecfb9a59415f85e815c2b3fb488fc8e48485d7	done	
