run_id	branch	commit	status	failure_reason
BR_train_prod_baseline_jz_v3_sid_candidate_only@981c1688935f@attempt_1	BR_train_prod_baseline_jz_v3_sid_candidate_only	981c1688935f3788b9d868037f3dee4392dd9298	done	
BR_train_prod_baseline_jz_v3_sid_sequence_only@d0db13afa2d2@attempt_1	BR_train_prod_baseline_jz_v3_sid_sequence_only	d0db13afa2d23288930a63b712ebfbae2578de7c	done	
